split,image_id,orig_width,orig_height,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_status,old_label_count,new_label_count,dropped_label_count
train,ba332860939f713a17c462b23cbac41c,1630,2048,0,138,607,1579,607,1441,ok,0,0,0
train,ba37afce57e568f7590586e6c9c23528,1630,2048,940,0,1630,1843,690,1843,ok,0,0,0
train,ba506a3838d401c17eae94d66a2bd3b0,1630,2048,1137,330,1630,1499,493,1169,ok,0,0,0
train,bac4fa932577504e96b0502fcfd600e5,1465,2048,0,249,895,2008,895,1759,ok,0,0,0
train,baebd41037a14dee4a2f864330be4328,1630,2048,1235,422,1630,1544,395,1122,ok,1,1,0
train,baf511682f18f8cdca59fa1eaff9f494,1527,2048,0,0,427,1258,427,1258,ok,1,1,0
train,bb129d0a7332984110613e5e7d4ce719,1630,2048,0,322,534,1596,534,1274,ok,0,0,0
train,bc4327242656da9665c87f74a0669469,1465,2048,870,0,1465,1866,595,1866,ok,0,0,0
train,bc522d7b2cc013bfbc6e7bef74022ed7,1630,2048,0,0,497,1393,497,1393,ok,1,1,0
train,bca3cc100e4d9aac92ee887fc69759fe,1465,2048,863,265,1465,1852,602,1587,ok,0,0,0
train,bce1addbe037d058ce2bb263acbf77ac,1465,2048,0,0,611,1808,611,1808,ok,1,1,0
train,bd0278033b602f39b8b63b60ab02dd0e,1630,2048,1096,231,1630,1522,534,1291,ok,0,0,0
train,bd32db5353325122d7778d73616d52e5,1630,2048,0,148,709,1447,709,1299,ok,0,0,0
train,bd8125f3e04c08d437419c73ac9c4c03,1630,2048,0,0,576,1417,576,1417,ok,0,0,0
train,bdd807672f4efedab5c5cb3f0e65e7b5,1630,2048,0,0,765,1772,765,1772,ok,1,1,0
train,bdffa960bf1b6f0cbf38ca0b28ff757b,1630,2048,1004,0,1630,2048,626,2048,ok,0,0,0
train,be2e2073d9caf3b04b697846ecdcccb6,1630,2048,0,0,606,1796,606,1796,ok,1,1,0
train,be50a17b04aed1c7708217318ed8ba83,1630,2048,0,227,682,1678,682,1451,ok,0,0,0
train,be78f120687426784bc691d838802a07,1630,2048,0,184,776,1736,776,1552,ok,1,1,0
train,bef47f8667ef0dfb4f6deda2434da05d,1630,2048,0,0,591,1605,591,1605,ok,1,1,0
train,bf25cd1d4c8ffcad5caa6b5c81cbaeab,1630,2048,0,228,525,1687,525,1459,ok,0,0,0
train,bf6000417b943167df776700f5f84d3b,1630,2048,0,291,667,1545,667,1254,ok,0,0,0
train,bf62934c9cb946d05b37ca6fa31c3651,1630,2048,1146,0,1630,1533,484,1533,ok,2,2,0
train,bf707c7b60d3ef85a6bbaf69c7ea53e6,1630,2048,0,113,357,1384,357,1271,ok,0,0,0
train,bfa8fae929dd4eb30aa2bda91a8e1a06,1630,2048,1010,0,1630,2048,620,2048,ok,0,0,0
train,c02c4856ab43bcf78a933a612a123bd1,1630,2048,1071,88,1630,1530,559,1442,ok,0,0,0
train,c07913233d9119af17fb07e09717aa30,1630,2048,0,0,730,1669,730,1669,ok,0,0,0
train,c07b5d9d6e2d0449dde2b34a432fc3b3,1609,2048,912,0,1609,2032,697,2032,ok,1,1,0
train,c08408bcb93adc1b2524b2a387bff992,1630,2048,1109,0,1630,1507,521,1507,ok,0,0,0
train,c09db8206b7399d68e2e5a3e599fd237,1465,2048,0,0,705,1915,705,1915,ok,1,1,0
train,c0d6b03b2add28581aec656ad0d10613,1630,2048,1037,0,1630,2048,593,2048,ok,0,0,0
train,c0e56a697fd18ff07ce75b933bbc612b,1465,2048,891,123,1465,1727,574,1604,ok,1,1,0
train,c16a4d32d267d693e7d4e9d8138073bd,1630,2048,895,0,1630,1794,735,1794,ok,0,0,0
train,c171898cd8cce888b5f8e198dda75546,1630,2048,0,181,549,1685,549,1504,ok,1,1,0
train,c198e90ae80f0038f051957d1cf8a857,1465,2048,0,0,709,1773,709,1773,ok,1,1,0
train,c21b2fb5b233f2f8e938862c8aeab31c,1630,2048,0,322,550,1640,550,1318,ok,1,1,0
train,c2a17760669a893b3e28ac5eac266cf7,1465,2048,885,0,1465,1732,580,1732,ok,1,1,0
train,c2bb59f53f41cfc61509b3e03a3d5209,1630,2048,0,0,676,1545,676,1545,ok,0,0,0
train,c306fcb24e2f16f8582d210f7625b5e6,1630,2048,1085,254,1630,1754,545,1500,ok,1,1,0
train,c322176ec94d4fe9b1abc489e4a80fd6,1630,2048,998,0,1630,1585,632,1585,ok,1,1,0
train,c363a33f27daf3172b7c4ba801d7f86b,1609,2048,1166,399,1609,1629,443,1230,ok,0,0,0
train,c38ef7cba9e82cd0ccec2e7d80001ea4,1630,2048,1135,265,1630,1551,495,1286,ok,0,0,0
train,c39c4396aebbba160dee0d711452ca2b,1630,2048,0,246,625,1525,625,1279,ok,0,0,0
train,c3a55bfbe06de4df6ad995a634671db1,1630,2048,0,0,538,1505,538,1505,ok,0,0,0
train,c3a95805e1397695ab484a52ef4a8e23,1630,2048,0,315,589,1670,589,1355,ok,0,0,0
train,c3cf2e05c45e898d7db0aa1aa8a3473a,1630,2048,1007,0,1630,1637,623,1637,ok,0,0,0
train,c3e2736cf12c8ae08f3ebb543bf61ce2,1630,2048,1156,176,1630,1471,474,1295,ok,0,0,0
train,c3ebb2a717992832b79b49f808482c6b,1465,2048,0,0,628,1746,628,1746,ok,2,2,0
train,c413c9130c387f479a3f257f9469c5f3,1630,2048,0,0,690,1840,690,1840,ok,1,1,0
train,c440e178bb3f7874aa1d6a4b10e66105,1630,2048,1101,0,1630,1425,529,1425,ok,2,2,0
train,c44f22812f3bc45f49498bded8056914,1630,2048,1175,207,1630,1484,455,1277,ok,1,1,0
train,c45e086b824514569e2f16426c3d1407,1630,2048,1061,336,1630,2048,569,1712,ok,1,1,0
train,c4a59146a1f5b9e2aca090815381c420,1465,2048,0,0,760,2048,760,2048,ok,2,2,0
train,c4b45f9c8faa631b1a32628f37cf4b96,1630,2048,1022,147,1630,1538,608,1391,ok,0,0,0
train,c4e019782c86cbb36fa952296d92a1f9,1630,2048,0,0,718,1520,718,1520,ok,0,0,0
train,c524513301e2f530506fa32ab8642849,1630,2048,1061,0,1630,1511,569,1511,ok,0,0,0
train,c5360184797f17a6e98df3957410330f,1609,2048,0,0,615,1467,615,1467,ok,0,0,0
train,c55d0f94debcf5715bb7e8328da44ccd,1465,2048,692,0,1465,2048,773,2048,ok,0,0,0
train,c66ed5980ba90c803b928174c5623327,1630,2048,969,0,1630,1654,661,1654,ok,1,1,0
train,c6a0c8e26585a5a07e5f9538adc46ebe,1630,2048,0,288,566,1563,566,1275,ok,0,0,0
train,c6c24ac22b0c2143766158cdc1067ae6,1465,2048,866,0,1465,2048,599,2048,ok,0,0,0
train,c6d548ad2a3585ab49bcbb43f2ca9233,1630,2048,1130,173,1630,1468,500,1295,ok,1,1,0
train,c6fb761021e4b2185c5a390a5d2ae394,1630,2048,741,0,1630,1922,889,1922,ok,0,0,0
train,c75a3c11d13ff3f199ff4c443be6e56f,1609,2048,993,0,1609,1774,616,1774,ok,1,1,0
train,c77c357c36056bcc925cc444a3fb3210,1465,2048,759,218,1465,1788,706,1570,ok,0,0,0
train,c7aed112f0bcbe9e4687e89944768a26,1630,2048,1230,345,1630,1645,400,1300,ok,0,0,0
train,c7cd01b86896c2ec39d296a6123c497c,1630,2048,0,583,408,1948,408,1365,ok,0,0,0
train,c7ddaccc6c3fcc314d9e7b4f4eabfbc3,1630,2048,0,0,732,1750,732,1750,ok,1,1,0
train,c8673267271111cc481f2793d94eb565,1609,2048,0,332,418,1542,418,1210,ok,1,1,0
train,c875fc7ecac074c0a96e9d9fbf8e95c2,1573,2048,895,0,1573,2048,678,2048,ok,0,0,0
train,c8b7b9893e749bbeb114a67c13f7d6d3,1630,2048,1227,0,1630,2048,403,2048,ok,0,0,0
train,c8d0f2ace6a0b244914bfeccaa0d50ff,1465,2048,0,0,675,1947,675,1947,ok,1,1,0
train,c90b41cd28971bc7047c8b8637718a6e,1630,2048,0,181,608,2048,608,1867,ok,2,2,0
train,c948f95852574751c684120ab64a5af7,1630,2048,0,320,745,1754,745,1434,ok,0,0,0
train,c9696e555b3ec7171832629cfa8fb6c3,1630,2048,0,0,417,2048,417,2048,ok,1,1,0
train,c97041bcea3243d7ab86903b2c5fcbb0,1630,2048,1117,269,1630,1566,513,1297,ok,0,0,0
train,c9b8194c7448dbe56929de90d38e3515,1630,2048,0,142,768,1675,768,1533,ok,0,0,0
train,c9dd0f444f207cca22e2788cd2375c10,1630,2048,1075,302,1630,1765,555,1463,ok,0,0,0
train,c9de2629797c9de5367305e165b23977,1630,2048,1103,135,1630,1458,527,1323,ok,0,0,0
train,c9f1b8898a83c633466e65bfbf77588d,1630,2048,1135,0,1630,2048,495,2048,ok,1,1,0
train,ca05b9106baff5384aecc1ea3ae70ff6,1630,2048,901,465,1630,2048,729,1583,ok,1,1,0
train,ca10dfd7972b80c35a62f41c7d8005b6,1609,2048,1046,370,1609,1697,563,1327,ok,0,0,0
train,ca2371b9f2b974848dd0ca71b778f0ee,1609,2048,1032,532,1609,2048,577,1516,ok,0,0,0
train,ca871ca40d05ec9db8f19143020838ed,1630,2048,0,228,598,1553,598,1325,ok,0,0,0
train,ca8721781bc884bf4ad66b03e078486d,1465,2048,0,53,571,1819,571,1766,ok,0,0,0
train,cab9f82850c0bab892479963d82c117a,1465,2048,0,288,497,1874,497,1586,ok,0,0,0
train,cac4e653b793ea51e867f74bc056833f,1630,2048,962,0,1630,1673,668,1673,ok,2,2,0
train,cafb38b60a61619ad1bfa25b77ccb521,1630,2048,952,253,1630,1745,678,1492,ok,0,0,0
train,cb14b3265d736649686882aa860bcef0,1630,2048,0,386,490,1698,490,1312,ok,0,0,0
train,cb3992b10ef27de6c2b735d792c58be0,1500,2048,993,255,1500,1510,507,1255,ok,0,0,0
train,cb74417a934644640d542388a336ad61,1465,2048,894,48,1465,2048,571,2000,ok,2,2,0
train,cb76373af323acba87a742770fc4827d,1465,2048,574,86,1465,1839,891,1753,ok,1,1,0
train,cb85262d64c7c4018e6daf106218ecc6,1630,2048,0,345,428,1483,428,1138,ok,0,0,0
train,cbe32bbc4cffdf28ce12d193e3c2c1d5,1630,2048,1130,381,1630,1632,500,1251,ok,0,0,0
train,cbec668405447c3c112aac451c60db7f,1630,2048,0,155,655,1722,655,1567,ok,0,0,0
train,cc10dced84a2f3279f63c683de9ae1b0,1630,2048,1017,0,1630,1546,613,1546,ok,1,1,0
train,cc2488a35ad924c88d9822d745a9ce30,1630,2048,1085,0,1630,1706,545,1706,ok,0,0,0
train,cc2c0f311aae0517742824587c0581b4,1630,2048,0,452,487,1749,487,1297,ok,1,1,0
train,cc4bbfe5ee3cb7fefd128f90c9179ea8,1630,2048,0,231,665,2048,665,1817,ok,0,0,0
train,cc59b280b6e8df33c933cce3d0a460fb,1630,2048,1034,199,1630,1610,596,1411,ok,0,0,0
train,cc646314fbef56ce4636bb29623e5ad2,1630,2048,1112,0,1630,2048,518,2048,ok,2,2,0
train,cc6661213f4f2cc45901ba35ef909a5c,1630,2048,0,125,590,1532,590,1407,ok,0,0,0
train,cc68ea142fc1f2a4a4fb0d436b900d32,1630,2048,1039,0,1630,1633,591,1633,ok,3,3,0
train,cca2fbb16f86b24546d998b64233247b,1630,2048,0,0,694,2048,694,2048,ok,1,1,0
train,ccf3b17743536d367184acb6cd2570e0,1630,2048,0,458,469,1606,469,1148,ok,0,0,0
train,cd35ea647d3f82ad917d8f03317853e9,1630,2048,0,0,608,1606,608,1606,ok,0,0,0
train,cd5c37be92d2bdf71d92ec4247be2493,1630,2048,0,0,692,1603,692,1603,ok,0,0,0
train,cd685d87b728c5282f984bfdf424162b,1630,2048,1169,0,1630,1535,461,1535,ok,0,0,0
train,ce346fb2692ce4969f53370c5bd25ccb,1630,2048,0,370,472,1624,472,1254,ok,0,0,0
train,ce4b676a746c699bdf57354809895a82,1630,2048,1136,0,1630,2048,494,2048,ok,0,0,0
train,ce7451c5965829052ac3a5d9aded25b1,1630,2048,0,0,527,1624,527,1624,ok,0,0,0
train,ce7a0a66fa752fc69aa430027237ef9e,1630,2048,0,0,525,1702,525,1702,ok,1,1,0
train,cef78bc38a146cacf45b3538abc4b7e1,1609,2048,0,163,542,1547,542,1384,ok,1,1,0
train,cf304b6c5ce61a389943b4773359666b,1630,2048,0,398,608,1634,608,1236,ok,0,0,0
train,cf7ba03830dca57021062ea8efa83d2d,1630,2048,0,0,703,1574,703,1574,ok,0,0,0
train,cfb7b1b69ed1c294f9686ae5e42ea8e8,1630,2048,0,334,561,2048,561,1714,ok,0,0,0
train,cfccfa00a3db49d6136de90b77565bb1,1630,2048,1101,265,1630,1655,529,1390,ok,0,0,0
train,cff199588870ff525fae37b52ff8db5c,1630,2048,1050,0,1630,1640,580,1640,ok,4,4,0
train,cff247818a159af6f5570ff12047f421,1630,2048,1061,0,1630,2048,569,2048,ok,0,0,0
train,d012b112c6939662a6398a7b2f3d0396,1630,2048,1049,366,1630,2048,581,1682,ok,0,0,0
train,d038ba2ddf408d3a9116e818b04ffb87,1630,2048,947,0,1630,1721,683,1721,ok,0,0,0
train,d064c9312f907d3f72692915156f3db8,1465,2048,942,0,1465,2048,523,2048,ok,0,0,0
train,d0b28be36f9cc211e2c52466fa27d9d8,1630,2048,0,250,780,2048,780,1798,ok,0,0,0
train,d126171c562499056287d1df68ec2879,1609,2048,979,0,1609,2048,630,2048,ok,2,2,0
train,d14fa334b7005d4d50e8a2de6a800ac9,1630,2048,0,473,448,1768,448,1295,ok,0,0,0
train,d15dc650c9595e5ac5c1b5e253761905,1630,2048,0,0,674,1766,674,1766,ok,1,1,0
train,d16314d280f6e7617cf868665fdfc871,1609,2048,824,100,1609,1739,785,1639,ok,0,0,0
train,d1724363a696e259c13b3e5c4972ce7a,1609,2048,0,281,556,1703,556,1422,ok,0,0,0
train,d20460a1d8ba6372d20867ccc089d5af,1630,2048,983,0,1630,1855,647,1855,ok,0,0,0
train,d22bccb2cd637ba16a4a60db50cb2293,1630,2048,0,0,573,1694,573,1694,ok,0,0,0
train,d2490317958a1708ce81abe8c5c41ad2,1491,2048,1109,405,1491,1601,382,1196,ok,0,0,0
train,d24c088be30f0d1b4b3346f45a4a9e78,1630,2048,990,65,1630,1587,640,1522,ok,2,2,0
train,d26bedc854165131cff6a237e3633304,1630,2048,968,108,1630,1571,662,1463,ok,0,0,0
train,d2cf4542976e36dcdfd39a1f9a6df2d3,1609,2048,0,0,510,1438,510,1438,ok,0,0,0
train,d2e5828c77cea41fda7f33db6450916b,1630,2048,0,0,609,1678,609,1678,ok,0,0,0
train,d32a319203e6cc24d9b42283cefe1aac,1609,2048,0,171,560,1612,560,1441,ok,0,0,0
train,d3608e08c17fa916dcde1203ed5faf61,1630,2048,0,169,728,1579,728,1410,ok,2,2,0
train,d36990548ec0ddd584e7795839208096,1630,2048,988,0,1630,2047,642,2047,ok,0,0,0
train,d38e3b02abd2b9db4fae89ef2927cdeb,1630,2048,0,0,554,1670,554,1670,ok,1,1,0
train,d39e94116372537498ca58b58e207530,1630,2048,0,113,653,1628,653,1515,ok,0,0,0
train,d3e1f847b4b8cb939cbdb804fe972443,1465,2048,0,56,757,1763,757,1707,ok,0,0,0
train,d418f8541456bb7c9d111c243b3b98d4,1630,2048,0,0,491,1590,491,1590,ok,0,0,0
train,d42c6aca1a6371d22407f73c67b07d65,1518,2048,0,0,467,1865,467,1865,ok,1,1,0
train,d42ebe160ea29f5fc30b0569f3e9c734,1630,2048,0,438,678,1892,678,1454,ok,1,1,0
train,d43f6852f99857f4efcd0c67cdbd66ae,1465,2048,0,0,648,1667,648,1667,ok,1,1,0
train,d45e7366211724c5f2a56b347469024d,1630,2048,1033,0,1630,1707,597,1707,ok,0,0,0
train,d4c34b838c2afc0b909e365e924d2ded,1630,2048,0,0,573,1545,573,1545,ok,0,0,0
train,d4cae2c614676925578ca87836ab95b6,1630,2048,0,0,722,1588,722,1588,ok,2,2,0
train,d50d4b84e1ebdf1f17d480475b298a9b,1630,2048,0,355,604,1690,604,1335,ok,0,0,0
train,d53cd350527d981bf48477e803aca880,1630,2048,962,0,1630,2048,668,2048,ok,0,0,0
train,d54194aa1fcbb929fca6bd1a88b116b9,1630,2048,0,25,710,2048,710,2023,ok,0,0,0
train,d573bf2083abf30bd22564601502700b,1630,2048,983,194,1630,2048,647,1854,ok,0,0,0
train,d590f7d1cd57ab842a5bef5241cac7b7,1630,2048,0,261,592,1714,592,1453,ok,2,2,0
train,d5b05827950031f0e3dea428a21a9ea6,1630,2048,0,231,612,1682,612,1451,ok,0,0,0
train,d5edad56b415eaa6d6eaa10764952129,1630,2048,1151,321,1630,1608,479,1287,ok,0,0,0
train,d61b39c7b9c411ee0b8a2b45d3ad5d08,1630,2048,0,0,687,1696,687,1696,ok,0,0,0
train,d635a8b9f26206601177ca07e2bb1926,1630,2048,1065,0,1630,1421,565,1421,ok,0,0,0
train,d6a5571d179a36b0f8b0196a9d7fa69c,1465,2048,738,0,1465,1668,727,1668,ok,0,0,0
train,d6f32655ee9527bd0bb8a1a2a1a39cc5,1630,2048,0,356,538,1695,538,1339,ok,0,0,0
train,d76b87c0f10d686ac89ee873c606fdf5,1630,2048,1136,126,1630,1504,494,1378,ok,3,3,0
train,d7815929d503a461d7f7e25a7a18bd86,1465,2048,0,0,696,2048,696,2048,ok,1,1,0
train,d791a6de75b11c3736cdda80b252f9be,1630,2048,1169,524,1630,1790,461,1266,ok,0,0,0
train,d796ebe14d1ba2056aea2f9a46b2bd6b,1630,2048,989,140,1630,1570,641,1430,ok,0,0,0
train,d7e4f2a7ee93c5fc4d5b79989ce45210,1630,2048,0,267,454,1629,454,1362,ok,1,1,0
train,d7ff23a7d17598c6a676a2de22862aae,1630,2048,0,0,624,1594,624,1594,ok,0,0,0
train,d83a15fd4a88f85d3bfdab0b6624e958,1630,2048,0,0,627,1660,627,1660,ok,0,0,0
train,d88d27db138fc2894b8999948c64af05,1630,2048,1158,0,1630,1583,472,1583,ok,0,0,0
train,d89abf14ecd4f05960180c44830b6b29,1630,2048,1000,0,1630,2015,630,2015,ok,0,0,0
train,d8ed78f14ec7ecfb57b360833c36f4a2,1630,2048,0,486,371,1641,371,1155,ok,0,0,0
train,d91825b15e444b4cab3a50b8927a7b6a,1465,2048,681,0,1465,2048,784,2048,ok,1,1,0
train,d924e9f6422c24d39309a3e46f379219,1630,2048,0,0,462,1759,462,1759,ok,1,1,0
train,d9424eabb9d03c65cb7075c9b49b19a6,1630,2048,0,0,529,1681,529,1681,ok,0,0,0
train,d9608f84e139686b90911402c509fc1e,1630,2048,1154,0,1630,1528,476,1528,ok,0,0,0
train,d9cccca5e3fad376f72cd2abeda14b28,1630,2048,0,207,546,2005,546,1798,ok,2,2,0
train,da1a36405c16227ef13b0dbfffd8a3fd,1609,2048,0,0,676,2048,676,2048,ok,2,2,0
train,da211004c86dc257a947ae9736639276,1630,2048,1112,0,1630,1463,518,1463,ok,1,1,0
train,da30be3e50b5820186b55d2533ca46fb,1630,2048,0,341,458,1577,458,1236,ok,2,2,0
train,da3d2565a0bf477c8bb6896d55fc564f,1630,2048,0,0,555,1628,555,1628,ok,0,0,0
train,da7e1a4d6a7ea3e48c9300d66ad25374,1630,2048,1245,313,1630,1423,385,1110,ok,0,0,0
train,dab14f670e5e68b36573f25ea31c0e9a,1465,2048,0,125,780,2048,780,1923,ok,0,0,0
train,dab9cb0c72531563a2d5f819cd147717,1609,2048,0,467,461,1768,461,1301,ok,2,2,0
train,dadaafcdad49eaba2a39af7b6c3818d0,1630,2048,0,0,808,1847,808,1847,ok,0,0,0
train,dafe0bdd70fc11bcad1f3eb0390a2c3d,1630,2048,1177,268,1630,2048,453,1780,ok,0,0,0
train,db396e5ebbd14451d54bd8175f6e8229,1630,2048,1118,326,1630,1977,512,1651,ok,0,0,0
train,db5555c72e3beee37ea81cf1a5324855,1630,2048,0,0,500,1504,500,1504,ok,0,0,0
train,db61c413c763ec7bf18c7d67c97fb1a1,1609,2048,0,260,523,1527,523,1267,ok,0,0,0
train,db70c6572ab2f8633feb484aa6d7d38d,1465,2048,0,225,879,1870,879,1645,ok,3,3,0
train,dba3c07ceca8e77bdc27b0200b38c7f3,1630,2048,994,332,1630,1668,636,1336,ok,0,0,0
train,dbf35565190e3a285651bdc1ee4be51b,1630,2048,1097,0,1630,1583,533,1583,ok,1,1,0
train,dc044b85fe2edef0735d86372b3219ab,1465,2048,715,0,1465,2041,750,2041,ok,0,0,0
train,dc261344202e04c3301f973af301706c,1630,2048,0,0,559,1854,559,1854,ok,1,1,0
train,dc40f057db3e6557c5ce1e62ae21a57a,1630,2048,1205,409,1630,2048,425,1639,ok,0,0,0
train,dc4171aca504b425f69dd20937b4d637,1630,2048,1004,0,1630,1598,626,1598,ok,0,0,0
train,dc9441e0647134c8e48c7e0d0b20085f,1630,2048,1048,0,1630,1675,582,1675,ok,0,0,0
train,dcace605b9887715f335cc0bb41a2841,1630,2048,1158,0,1630,2048,472,2048,ok,1,1,0
train,dcedab9fff926c42215b3da835e9c9f8,1465,2048,720,0,1465,1798,745,1798,ok,0,0,0
train,dd3ace5b98496fe7487cf2e0a0be9c36,1630,2048,1106,0,1630,2048,524,2048,ok,0,0,0
train,dd7cbe9c3e4c7048dee9da3c0c3fb76b,1465,2048,0,0,608,1829,608,1829,ok,0,0,0
train,ddf0592485d93d7084c29f1fa5e5c443,1609,2048,0,163,542,1547,542,1384,ok,2,2,0
train,de0938995163311b26eaee4155b8d111,1465,2048,819,0,1465,1747,646,1747,ok,1,1,0
train,de271f535b0d9c01a793d9ed2db5708d,1630,2048,0,172,499,2048,499,1876,ok,1,1,0
train,de3db479c679661e4e3c686ec1e0ced4,1465,2048,464,0,1465,2048,1001,2048,ok,2,2,0
train,de4472c4d0782e24448da013a80d82ed,1630,2048,0,0,787,1643,787,1643,ok,0,0,0
train,de5c2051b0c82f026f30b7556d0eb37b,1630,2048,865,167,1630,1572,765,1405,ok,1,1,0
train,de6622b3d5c5d01f65e594607562a975,1630,2048,1073,0,1630,1706,557,1706,ok,1,1,0
train,de70e46e59e9c810a19f2409dc547802,1630,2048,0,138,639,1415,639,1277,ok,0,0,0
train,de715a45cebb8ad5f0cdf0e253d12f86,1630,2048,0,353,526,1662,526,1309,ok,0,0,0
train,de8b49dee1cd6c3a7dfd404a1de4d266,1630,2048,1259,91,1630,1408,371,1317,ok,1,1,0
train,deacf62d7ad07e061d0ab1d87f7d4be0,1630,2048,0,0,390,1335,390,1335,ok,1,1,0
train,deb6be0035cc1e5411e89a52782305c1,1630,2048,1134,178,1630,1564,496,1386,ok,0,0,0
train,dec4540f406b4e556983b4f76504ee30,1630,2048,0,206,602,1736,602,1530,ok,1,1,0
train,ded6d333fe65171adf1e6047dd29a7b8,1609,2048,0,0,543,1358,543,1358,ok,2,2,0
train,deed2f0fda8f17fde773fe8087f5c5ae,1630,2048,0,0,448,1392,448,1392,ok,1,1,0
train,df17a9f399b214cb863d754e376f8673,1630,2048,0,0,554,2048,554,2048,ok,1,1,0
train,df1e2e35bd93d1824931466400216263,1630,2048,0,0,484,1622,484,1622,ok,0,0,0
train,df23dd36fa532db5c49f27bbac7e6eaa,1630,2048,0,0,616,1450,616,1450,ok,1,1,0
train,df4b1cfb384dab76abc34cc4db0f5b30,1630,2048,0,0,672,1759,672,1759,ok,1,1,0
train,df8b9763dad465e61b23875932af4f7d,1630,2048,0,0,415,1463,415,1463,ok,3,3,0
train,dfbff89914b06dd54b045f8dbe6c07b5,1609,2048,1092,0,1609,1905,517,1905,ok,0,0,0
train,e0b1f453d8ea292f3a0da74ecaf5d31f,1630,2048,884,0,1630,1614,746,1614,ok,0,0,0
train,e0e31d2af977e58c0f2b33e7a9381b2d,1630,2048,992,210,1630,2048,638,1838,ok,0,0,0
train,e0eef14424eb56da2ef4a2d411b1737b,1630,2048,0,0,642,1618,642,1618,ok,0,0,0
train,e10005f192499b43bec85a5b75c5205c,1630,2048,1168,354,1630,1749,462,1395,ok,0,0,0
train,e13b73b4a3a11c6ddc2246bc62af9529,1630,2048,0,351,579,2048,579,1697,ok,0,0,0
train,e143b6aa39f10528e6004fd40a70175d,1630,2048,0,0,485,2048,485,2048,ok,0,0,0
train,e148b0f09f628a91717699662d05c52f,1630,2048,875,143,1630,2048,755,1905,ok,0,0,0
train,e153f0c95056a74dfe8bc5c5260ee939,1630,2048,1032,260,1630,1644,598,1384,ok,1,1,0
train,e1d832f8238725949886b717722c3862,1465,2048,0,0,643,2048,643,2048,ok,0,0,0
train,e2aac118bc937b21a9be2c705b6cbab9,1630,2048,0,0,545,2048,545,2048,ok,0,0,0
train,e2bd84fd39c411f42d647ad858740daa,1630,2048,1047,0,1630,1487,583,1487,ok,0,0,0
train,e2dfa8e5c2b50091ffbdb20dff13cd01,1465,2048,0,2,836,1803,836,1801,ok,2,2,0
train,e2e3e576991129315bfe76683798a270,1630,2048,0,0,545,1698,545,1698,ok,0,0,0
train,e35d2648aefae945c0a07d183ea4adb2,1465,2048,717,7,1465,1871,748,1864,ok,0,0,0
train,e37d42b3641d137e006acbd85f73246a,1630,2048,1021,271,1630,1671,609,1400,ok,0,0,0
train,e397e4a63d7fc4e1768911244020ff11,1465,2048,896,0,1465,1725,569,1725,ok,0,0,0
train,e3c2f39e5cb6732f785927e236a7288f,1601,2048,1030,0,1601,1542,571,1542,ok,0,0,0
train,e41b9c2385873aee0d38ad546811d921,1465,2048,0,0,957,2048,957,2048,ok,0,0,0
train,e44c7582127d303fc5ccac1349f5467d,1630,2048,0,0,505,1482,505,1482,ok,0,0,0
train,e483d3b7dd8c5f428a4ab5205f422700,1630,2048,0,0,641,1611,641,1611,ok,0,0,0
train,e48e851221a9116a9f0b46e4a51f177b,1630,2048,1128,0,1630,1904,502,1904,ok,0,0,0
train,e49e6e054d2e93ed4de4b356626bc45f,1630,2048,975,0,1630,1752,655,1752,ok,1,1,0
train,e53529554e91d180a18f3d76d9f7dc9e,1465,2048,1052,171,1465,1528,413,1357,ok,0,0,0
train,e542f9387674418e51d71d44dd35a496,1465,2048,0,0,808,2048,808,2048,ok,2,2,0
train,e545e097d1899ad897dbdde82ed2bb97,1609,2048,1038,0,1609,1736,571,1736,ok,0,0,0
train,e54aba4921fdb39b5da4fe832814d080,1630,2048,1154,0,1630,1485,476,1485,ok,0,0,0
train,e56ba46780d9cca70de619598275e379,1609,2048,0,0,789,2048,789,2048,ok,0,0,0
train,e579d7a7361e460066d86a92b169606d,1609,2048,0,0,466,1699,466,1699,ok,1,1,0
train,e5a6d0b284154d01a6adc7830d584445,1465,2048,0,0,761,2048,761,2048,ok,0,0,0
train,e5c469d7f88561fee6f465cfe8f987bd,1465,2048,757,0,1465,1856,708,1856,ok,0,0,0
train,e5d50287bca6e2869033605dcdc7a7ef,1630,2048,958,0,1630,1830,672,1830,ok,0,0,0
train,e5fb50fe073153c6006638c2cd264363,1630,2048,980,0,1630,1604,650,1604,ok,1,1,0
train,e5ffcc53f0a8a480596751ad19291b14,1630,2048,940,0,1630,1638,690,1638,ok,0,0,0
train,e608d957bf2ecd894c524d0969b05868,1630,2048,799,187,1630,2048,831,1861,ok,1,1,0
train,e61b74be6f2b1a6cf281c718004047af,1630,2048,0,248,460,1700,460,1452,ok,0,0,0
train,e6471b11fa3ae605b19afe12055d7fa3,1630,2048,1076,157,1630,1442,554,1285,ok,0,0,0
train,e648eee49dff6f5a92bccdae2b8a48d0,1630,2048,1107,0,1630,1537,523,1537,ok,3,3,0
train,e6842155c3bfd79a86c6f7c201335324,1630,2048,1017,0,1630,2048,613,2048,ok,0,0,0
train,e68e8d8e2324ab4504187d9a0068fc11,1465,2048,1058,287,1465,1710,407,1423,ok,0,0,0
